country,year,iso_code,population,gdp,primary_energy_consumption,electricity_generation,renewables_share_energy,fossil_share_energy,low_carbon_share_elec,renewables_share_elec,fossil_share_elec,solar_share_elec,wind_share_elec,hydro_share_elec,nuclear_share_elec,coal_share_elec,gas_share_elec,oil_share_elec,carbon_intensity_elec,gdp_per_capita,renewable_vs_fossil_gap_energy,renewable_vs_fossil_gap_elec,solar_wind_share_elec,clean_share_elec,renewables_share_energy_latest,fossil_share_energy_latest,carbon_intensity_elec_latest,renewables_share_energy_2000,fossil_share_energy_2000,carbon_intensity_elec_2000,renewables_share_energy_change,fossil_share_energy_change,carbon_intensity_change
India,2014,IND,1312277184.0,6875186158349.0,7652.73193359375,1258.6800537109375,6.828800201416016,92.01297760009766,18.52655029296875,15.770488739013672,81.47344207763672,0.3900911808013916,2.657546043395996,11.043314933776855,2.756061792373657,75.47032928466797,5.08548641204834,0.9176279902458192,743.219970703125,5239.12649109123,-85.18417739868164,-65.70295333862305,3.0476372241973877,18.52655053138733,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
India,2015,IND,1328024494.0,7391521519812.0,7892.48974609375,1310.56005859375,6.356804370880127,92.40953826904295,17.5482234954834,14.625044822692873,82.45176696777344,0.5409901142120361,2.498168706893921,10.184958457946776,2.92317795753479,76.80303955078125,4.942161560058594,0.70656818151474,750.6300048828125,5565.802101698284,-86.05273389816283,-67.82672214508057,3.039158821105957,17.54822278022766,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
India,2016,IND,1343944296.0,8057465593010.0,8262.8564453125,1394.9300537109375,6.369764804840088,92.47314453125,17.15498161315918,14.437999725341797,82.84501647949219,0.8745958209037781,3.114851474761963,9.215516090393066,2.716982126235962,76.96443176269531,5.205996036529541,0.67458575963974,751.8699951171875,5995.386577398741,-86.10337972640991,-68.40701675415039,3.989447295665741,17.15498185157776,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
India,2017,IND,1359657398.0,8550029645172.0,8571.6708984375,1462.3900146484375,6.79276704788208,92.11127471923828,18.009559631347656,15.45141887664795,81.99044036865234,1.5290038585662842,3.598903179168701,9.298477172851562,2.558140993118286,76.26145935058594,5.127906799316406,0.6010708212852478,743.0900268554688,6288.370627592467,-85.3185076713562,-66.5390214920044,5.127907037734985,18.009559869766235,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
India,2018,IND,1374659067.0,9173201683791.0,9063.3603515625,1571.6500244140625,7.3073811531066895,91.615966796875,18.77835464477539,16.293703079223633,81.22164916992188,2.3828461170196533,3.837368488311768,8.902745246887207,2.484649896621704,76.28034210205078,4.534088611602783,0.4072153568267822,737.719970703125,6673.074003585647,-84.30858564376831,-64.92794609069824,6.220214605331421,18.778352975845337,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
India,2019,IND,1389030307.0,9595463242427.0,9281.5947265625,1611.1800537109375,8.108067512512207,90.6812973022461,20.941171646118164,18.13825798034668,79.05882263183594,2.957459688186645,3.9294180870056152,10.07274055480957,2.802914619445801,74.4026107788086,4.465670585632324,0.1905435621738433,718.3800048828125,6908.030151733039,-82.57322978973389,-60.92056465148926,6.886877775192261,20.94117259979248,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
India,2020,IND,1402617694.0,8945313249462.0,8792.2197265625,1570.969970703125,8.892712593078613,89.84748077392578,22.235307693481445,19.395660400390625,77.76469421386719,3.8479411602020255,3.846668004989624,10.435590744018556,2.839646816253662,72.8072509765625,4.760753154754639,0.1966937631368637,705.8800048828125,6377.584774331244,-80.95476818084717,-58.36903381347656,7.6946091651916495,22.235307216644287,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
India,2021,IND,1414203896.0,9801621018003.0,9544.96875,1683.3199462890625,8.656782150268555,90.20402526855467,21.62215232849121,19.01302146911621,78.37785339355469,4.169736385345459,4.044982433319092,9.538887977600098,2.6091296672821045,74.58831787109375,3.5881474018096924,0.2013877481222152,713.510009765625,6930.840061837165,-81.54724311828612,-59.36483192443848,8.21471881866455,21.622151136398315,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
India,2022,IND,1425423209.0,10476248645535.0,10059.4775390625,1806.1400146484373,9.421208381652832,89.44429016113281,22.8149528503418,20.257566452026367,77.18504333496094,5.39548397064209,3.878437042236328,9.694153785705566,2.557387590408325,74.43608856201172,2.5562801361083984,0.1926760971546173,705.2000122070312,7349.570695488093,-80.02308177947998,-56.92747688293457,9.273921012878418,22.814954042434692,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
India,2023,IND,1438069597.0,,10827.859375,1918.969970703125,8.86095142364502,90.0472412109375,21.82837677001953,19.316612243652344,78.17162322998047,6.051683902740479,4.278858184814453,7.786989688873291,2.5117642879486084,75.32373809814453,2.6472535133361816,0.2006284594535827,713.1199951171875,,-81.18628978729248,-58.855010986328125,10.330542087554932,21.828376531600952,8.86095142364502,90.0472412109375,713.1199951171875,6.04160213470459,92.7778549194336,740.0399780273438,2.8193492889404297,-2.7306137084960938,-26.91998291015625
