country,iso_code,start_year,end_year,renewables_share_energy_start,renewables_share_energy_end,renewables_share_energy_change,population_start,population_end
South Korea,KOR,2003,2024,0.5620511770248413,4.748178958892822,4.186127781867981,47514158.0,51717587.0
India,IND,2003,2024,5.143730163574219,9.146443367004396,4.002713203430178,1116803000.0,1450935785.0
Mexico,MEX,2003,2024,4.410450458526611,8.250967025756836,3.8405165672302246,102978517.0,130861001.0
South Africa,ZAF,2003,2024,0.3283068835735321,3.5567286014556885,3.2284217178821564,48500351.0,64007187.0
Vietnam,VNM,2003,2024,18.345029830932617,21.534109115600582,3.189079284667965,79563778.0,100987685.0
Venezuela,VEN,2003,2024,22.800235748291016,25.840307235717773,3.040071487426758,25892710.0,28405544.0
United Arab Emirates,ARE,2003,2024,0.0,2.5193514823913574,2.5193514823913574,4192465.0,11027135.0
Argentina,ARG,2003,2024,13.613283157348633,14.802978515625,1.1896953582763672,38424283.0,45696153.0
Canada,CAN,2003,2024,26.020357131958008,27.156591415405277,1.1362342834472692,31836483.0,39742429.0
Oman,OMN,2003,2024,0.0,1.115182876586914,1.115182876586914,2363801.0,5281542.0
Uzbekistan,UZB,2003,2024,3.5324366092681885,4.581725120544434,1.0492885112762451,25711261.0,36361859.0
Hong Kong,HKG,2003,2024,0.0,1.048100471496582,1.048100471496582,6858906.0,7414914.0
Belarus,BLR,2003,2024,0.0299725793302059,0.9688259363174438,0.9388533569872379,9803175.0,9056696.0
Saudi Arabia,SAU,2003,2024,0.0,0.7283918261528015,0.7283918261528015,18786771.0,33962751.0
Russia,RUS,2003,2024,5.7380547523498535,5.99939489364624,0.2613401412963867,145794230.0,144820421.0
Singapore,SGP,2003,2024,0.3405409455299377,0.5452377796173096,0.20469683408737188,4138241.0,5832387.0
Egypt,EGY,2003,2024,5.598830699920654,5.778011798858643,0.17918109893798828,77853548.0,116538256.0
Kuwait,KWT,2003,2024,0.0,0.07562967389822,0.07562967389822,2109886.0,4934508.0
Kazakhstan,KAZ,2003,2024,5.073659896850586,5.119866847991943,0.04620695114135742,15747377.0,20592574.0
Algeria,DZA,2003,2024,0.2143433988094329,0.2416809201240539,0.027337521314621,32175813.0,46814302.0
Turkmenistan,TKM,2003,2024,0.0051165907643735,0.0066617899574339,0.0015451991930603998,4863871.0,7494494.0
Trinidad and Tobago,TTO,2003,2024,0.0275757350027561,0.010788339190185,-0.0167873958125711,1338718.0,1507778.0
Iran,IRN,2003,2024,1.5835846662521362,1.4326231479644775,-0.1509615182876587,68769343.0,91567737.0
Bangladesh,BGD,2003,2024,1.3526304960250854,1.0953214168548584,-0.25730907917022705,140970355.0,173562366.0
Pakistan,PAK,2003,2024,12.78365993499756,12.50697135925293,-0.2766885757446307,167110250.0,251269160.0
Azerbaijan,AZE,2003,2024,4.963229179382324,4.303142070770264,-0.6600871086120605,8400528.0,10336577.0
Iraq,IRQ,2003,2024,4.274190425872803,0.5842805504798889,-3.689909875392914,26802660.0,46042015.0
Philippines,PHL,2003,2024,16.611923217773438,12.818432807922363,-3.793490409851074,84731836.0,115843663.0
Colombia,COL,2003,2024,31.640399932861328,26.09288215637207,-5.547517776489258,40937426.0,52886360.0
Peru,PER,2003,2024,35.518898010253906,26.656190872192383,-8.862707138061523,27580485.0,34217850.0
Norway,NOR,2004,2005,63.412933349609375,68.68452453613281,5.2715911865234375,4591739.0,4623120.0
Sweden,SWE,2004,2005,29.33614730834961,33.911415100097656,4.575267791748047,8993805.0,9029771.0
Chile,CHL,2004,2005,18.553964614868164,21.08277702331543,2.5288124084472656,16187324.0,16348780.0
Romania,ROU,2004,2005,9.81419849395752,11.901314735412598,2.087116241455078,21403215.0,21213395.0
Canada,CAN,2004,2005,25.70028686523437,27.04254913330078,1.3422622680664098,32132680.0,32440172.0
Venezuela,VEN,2004,2005,23.592544555664062,24.79751205444336,1.2049674987792969,26340843.0,26785797.0
Colombia,COL,2004,2005,31.689388275146484,32.782623291015625,1.0932350158691406,41543177.0,42128978.0
Bulgaria,BGR,2004,2005,3.931184768676758,4.937457084655762,1.006272315979004,7749430.0,7695047.0
Hungary,HUN,2004,2005,0.9845927953720092,1.8823912143707275,0.8977984189987184,10085788.0,10065703.0
Pakistan,PAK,2004,2005,12.114919662475586,12.979694366455078,0.8647747039794922,171285999.0,175453212.0
Brazil,BRA,2004,2005,40.444068908691406,41.26984405517578,0.825775146484375,182675144.0,184688101.0
Denmark,DNK,2004,2005,11.240493774414062,11.95546531677246,0.7149715423583967,5404594.0,5419550.0
Germany,DEU,2004,2005,4.315670967102051,4.992346286773682,0.6766753196716309,82092706.0,82046733.0
Latvia,LVA,2004,2005,19.120990753173828,19.730440139770508,0.6094493865966797,2264179.0,2239787.0
Ireland,IRL,2004,2005,2.122525930404663,2.716156244277954,0.593630313873291,4066066.0,4155283.0
Argentina,ARG,2004,2005,11.464811325073242,12.03158187866211,0.5667705535888672,38815915.0,39216786.0
Netherlands,NLD,2004,2005,1.452175855636597,2.013442039489746,0.5612661838531492,16425562.0,16465707.0
Slovakia,SVK,2004,2005,5.248497486114502,5.658271312713623,0.4097738265991211,5376038.0,5376697.0
United Kingdom,GBR,2004,2005,1.5487816333770752,1.860344648361206,0.31156301498413086,60169964.0,60596107.0
Greece,GRC,2004,2005,4.05026912689209,4.334954738616943,0.2846856117248535,10947369.0,10981340.0
Australia,AUS,2004,2005,3.829066753387451,4.09509801864624,0.26603126525878906,20046679.0,20294490.0
Belgium,BEL,2004,2005,0.5889845490455627,0.8439731597900391,0.2549886107444763,10421298.0,10478883.0
Iran,IRN,2004,2005,1.7740964889526367,2.0141496658325195,0.2400531768798828,70256316.0,71828455.0
Poland,POL,2004,2005,0.849453330039978,1.088115930557251,0.23866260051727295,38167568.0,38124377.0
Lithuania,LTU,2004,2005,1.1437073945999146,1.3632121086120603,0.21950471401214577,3376703.0,3322264.0
Algeria,DZA,2004,2005,0.1944950670003891,0.4076589345932007,0.21316386759281158,32628286.0,33109258.0
Estonia,EST,2004,2005,0.277968555688858,0.47721928358078,0.199250727891922,1362682.0,1354847.0
Austria,AUT,2004,2005,26.11917304992676,26.316614151000977,0.1974411010742152,8173496.0,8229204.0
Taiwan,TWN,2004,2005,1.2219690084457395,1.4086278676986694,0.1866588592529299,22745432.0,22824932.0
Czechia,CZE,2004,2005,1.5377342700958252,1.6945395469665527,0.15680527687072754,10261453.0,10280155.0
Uzbekistan,UZB,2004,2005,3.1722209453582764,3.297809600830078,0.12558865547180176,26029350.0,26356977.0
United States,USA,2004,2005,3.944401502609253,4.055190563201904,0.11078906059265137,292786248.0,295716666.0
Indonesia,IDN,2004,2005,3.415480613708496,3.493699312210083,0.07821869850158691,227926649.0,230871648.0
Ukraine,UKR,2004,2005,2.0227644443511963,2.086064338684082,0.06329989433288574,47979502.0,47585558.0
South Africa,ZAF,2004,2005,0.3265353143215179,0.3841322362422943,0.05759692192077642,48991420.0,49490041.0
Finland,FIN,2004,2005,18.99897003173828,19.044958114624023,0.04598808288574219,5228147.0,5246078.0
Sri Lanka,LKA,2004,2005,15.216132164001465,15.243550300598145,0.027418136596679688,20087608.0,20216531.0
Israel,ISR,2004,2005,0.093979425728321,0.1171703711152076,0.023190945386886597,6615084.0,6728212.0
Mexico,MEX,2004,2005,4.989391803741455,5.004691123962402,0.015299320220947266,104394131.0,105811504.0
Belarus,BLR,2004,2005,0.0323366187512874,0.0350096933543682,0.002673074603080805,9735089.0,9667833.0
Cyprus,CYP,2004,2005,0.0065519888885319,0.0070752236060798,0.0005232347175479005,1017875.0,1036156.0
Turkmenistan,TKM,2004,2005,0.0045672850683331,0.0048381597734987,0.00027087470516559947,4958091.0,5052260.0
Hong Kong,HKG,2004,2005,0.0,0.0,0.0,6888164.0,6908483.0
Kuwait,KWT,2004,2005,0.0,0.0,0.0,2157329.0,2236797.0
Oman,OMN,2004,2005,0.0,0.0,0.0,2404822.0,2459808.0
Saudi Arabia,SAU,2004,2005,0.0,0.0,0.0,19669486.0,20559886.0
United Arab Emirates,ARE,2004,2005,0.0,0.0,0.0,4428964.0,4664797.0
Azerbaijan,AZE,2004,2005,4.866299629211426,4.864279747009277,-0.0020198822021484375,8489874.0,8597248.0
Trinidad and Tobago,TTO,2004,2005,0.0464512780308723,0.0406579487025737,-0.005793329328298603,1345386.0,1352040.0
Singapore,SGP,2004,2005,0.2915109395980835,0.2752655744552612,-0.01624536514282232,4172767.0,4268363.0
Malaysia,MYS,2004,2005,2.189842700958252,2.1547605991363525,-0.035082101821899414,25256773.0,25836075.0
China,CHN,2004,2005,5.289434909820557,5.238741397857666,-0.050693511962890625,1302100316.0,1310027135.0
South Korea,KOR,2004,2005,0.4988533854484558,0.4205606877803802,-0.07829269766807562,47697076.0,47851646.0
Thailand,THA,2004,2005,2.204270839691162,2.107552051544189,-0.0967187881469731,65452049.0,66017415.0
Bangladesh,BGD,2004,2005,1.2325705289840698,1.1229803562164309,-0.10959017276763894,142902857.0,144715789.0
Russia,RUS,2004,2005,6.387213706970215,6.234996795654297,-0.15221691131591797,145180091.0,144597886.0
Egypt,EGY,2004,2005,5.316898822784424,5.072819709777832,-0.2440791130065918,79477441.0,81101012.0
Kazakhstan,KAZ,2004,2005,4.462796211242676,4.196374893188477,-0.2664213180541992,15850164.0,15968118.0
Peru,PER,2004,2005,31.151721954345703,30.826669692993164,-0.32505226135253906,27852190.0,28101175.0
North Macedonia,MKD,2004,2005,12.82219123840332,12.408507347106934,-0.4136838912963867,2086581.0,2089809.0
Japan,JPN,2004,2005,5.022812366485596,4.520285606384277,-0.5025267601013184,127815769.0,127913331.0
Iraq,IRQ,2004,2005,4.794266223907471,4.279441833496094,-0.514824390411377,27577876.0,28407450.0
India,IND,2004,2005,6.886624336242676,6.359037399291992,-0.5275869369506836,1135991509.0,1154676321.0
France,FRA,2004,2005,5.683584690093994,5.121811866760254,-0.5617728233337402,61175244.0,61625031.0
Philippines,PHL,2004,2005,17.23798942565918,16.653308868408203,-0.5846805572509766,86394510.0,88015959.0
Italy,ITA,2004,2005,6.893043041229248,6.1606035232543945,-0.7324395179748535,58176736.0,58519696.0
Switzerland,CHE,2004,2005,27.04122734069824,26.139724731445312,-0.9015026092529261,7384196.0,7431824.0
Morocco,MAR,2004,2005,3.2725636959075928,1.953792929649353,-1.3187707662582397,29953021.0,30358145.0
Croatia,HRV,2004,2005,18.93794822692871,17.569076538085938,-1.3688716888427734,4310050.0,4313946.0
Spain,ESP,2004,2005,8.0197114944458,6.4418535232543945,-1.5778579711914062,43234562.0,43958883.0
Vietnam,VNM,2004,2005,14.007817268371582,12.157632827758787,-1.8501844406127947,80338977.0,81088309.0
Ecuador,ECU,2004,2005,17.818208694458008,15.750062942504885,-2.0681457519531232,13608700.0,13846162.0
Turkey,TUR,2004,2005,12.999957084655762,10.807185173034668,-2.1927719116210938,68592621.0,69329557.0
Slovenia,SVN,2004,2005,13.640270233154297,11.438243865966797,-2.2020263671875,1993548.0,1996915.0
New Zealand,NZL,2004,2005,36.99028015136719,33.787330627441406,-3.2029495239257812,4083912.0,4135002.0
Portugal,PRT,2004,2005,11.474528312683104,7.70113468170166,-3.7733936309814435,10481386.0,10502993.0
Sri Lanka,LKA,2004,2006,15.216132164001465,18.98440742492676,3.7682752609252965,20087608.0,20352416.0
Chile,CHL,2004,2006,18.553964614868164,21.91457939147949,3.3606147766113246,16187324.0,16509195.0
Portugal,PRT,2004,2006,11.474528312683104,14.80774211883545,3.3332138061523455,10481386.0,10524123.0
Sweden,SWE,2004,2006,29.33614730834961,31.83307456970215,2.496927261352539,8993805.0,9080628.0
Peru,PER,2004,2006,31.151721954345703,33.53201675415039,2.3802947998046875,27852190.0,28324488.0
Norway,NOR,2004,2006,63.412933349609375,65.661865234375,2.248931884765625,4591739.0,4660487.0
Philippines,PHL,2004,2006,17.23798942565918,19.318235397338867,2.0802459716796875,86394510.0,89508992.0
Vietnam,VNM,2004,2006,14.007817268371582,15.765579223632812,1.7577619552612305,80338977.0,82167901.0
Canada,CAN,2004,2006,25.70028686523437,27.20758819580078,1.5073013305664098,32132680.0,32759174.0
Germany,DEU,2004,2006,4.315670967102051,5.797013759613037,1.4813427925109863,82092706.0,81701971.0
Ireland,IRL,2004,2006,2.122525930404663,3.451337575912476,1.328811645507813,4066066.0,4268775.0
Argentina,ARG,2004,2006,11.464811325073242,12.67781925201416,1.213007926940918,38815915.0,39622113.0
Greece,GRC,2004,2006,4.05026912689209,5.148696422576904,1.0984272956848145,10947369.0,11016107.0
Slovakia,SVK,2004,2006,5.248497486114502,6.177391529083252,0.92889404296875,5376038.0,5376847.0
Austria,AUT,2004,2006,26.11917304992676,26.989784240722656,0.8706111907958949,8173496.0,8269901.0
Bulgaria,BGR,2004,2006,3.931184768676758,4.73823356628418,0.8070487976074219,7749430.0,7640292.0
Netherlands,NLD,2004,2006,1.452175855636597,2.2399110794067383,0.7877352237701414,16425562.0,16493851.0
Romania,ROU,2004,2006,9.81419849395752,10.577703475952148,0.7635049819946289,21403215.0,21035732.0
Brazil,BRA,2004,2006,40.444068908691406,41.14651107788086,0.7024421691894531,182675144.0,186653099.0
Belgium,BEL,2004,2006,0.5889845490455627,1.1779005527496338,0.588916003704071,10421298.0,10548445.0
North Macedonia,MKD,2004,2006,12.82219123840332,13.40922737121582,0.5870361328125,2086581.0,2089232.0
Iran,IRN,2004,2006,1.7740964889526367,2.353466510772705,0.5793700218200684,70256316.0,73392747.0
Hungary,HUN,2004,2006,0.9845927953720092,1.5568606853485107,0.5722678899765016,10085788.0,10049946.0
United States,USA,2004,2006,3.944401502609253,4.501955986022949,0.5575544834136963,292786248.0,298730208.0
Thailand,THA,2004,2006,2.204270839691162,2.7244410514831543,0.5201702117919922,65452049.0,66567685.0
United Kingdom,GBR,2004,2006,1.5487816333770752,2.0468766689300537,0.4980950355529785,60169964.0,61051093.0
Lithuania,LTU,2004,2006,1.1437073945999146,1.5711004734039309,0.42739307880401634,3376703.0,3269809.0
South Africa,ZAF,2004,2006,0.3265353143215179,0.6920068860054016,0.3654715716838837,48991420.0,49998271.0
Czechia,CZE,2004,2006,1.5377342700958252,1.901655316352844,0.3639210462570188,10261453.0,10304592.0
Poland,POL,2004,2006,0.849453330039978,1.2030010223388672,0.35354769229888916,38167568.0,38071169.0
Estonia,EST,2004,2006,0.277968555688858,0.5834968686103821,0.3055283129215241,1362682.0,1346885.0
India,IND,2004,2006,6.886624336242676,7.133749961853027,0.24712562561035156,1135991509.0,1172878888.0
Australia,AUS,2004,2006,3.829066753387451,4.023526191711426,0.1944594383239746,20046679.0,20590566.0
Taiwan,TWN,2004,2006,1.2219690084457395,1.4112448692321775,0.189275860786438,22745432.0,22914644.0
Mexico,MEX,2004,2006,4.989391803741455,5.177594661712647,0.1882028579711923,104394131.0,107253666.0
Ukraine,UKR,2004,2006,2.0227644443511963,2.136420488357544,0.11365604400634766,47979502.0,47278691.0
Venezuela,VEN,2004,2006,23.592544555664062,23.66125869750977,0.06871414184570668,26340843.0,27224691.0
Malaysia,MYS,2004,2006,2.189842700958252,2.242482900619507,0.05264019966125488,25256773.0,26417909.0
France,FRA,2004,2006,5.683584690093994,5.702458381652832,0.01887369155883789,61175244.0,62049831.0
Cyprus,CYP,2004,2006,0.0065519888885319,0.0119515107944607,0.005399521905928801,1017875.0,1054424.0
Belarus,BLR,2004,2006,0.0323366187512874,0.0339307449758052,0.0015941262245178014,9735089.0,9608041.0
Hong Kong,HKG,2004,2006,0.0,0.0006493786931969,0.0006493786931969,6888164.0,6931089.0
Turkmenistan,TKM,2004,2006,0.0045672850683331,0.0046840161085128,0.00011673104017969997,4958091.0,5147103.0
Kuwait,KWT,2004,2006,0.0,0.0,0.0,2157329.0,2364741.0
Oman,OMN,2004,2006,0.0,0.0,0.0,2404822.0,2514794.0
Saudi Arabia,SAU,2004,2006,0.0,0.0,0.0,19669486.0,21459141.0
United Arab Emirates,ARE,2004,2006,0.0,0.0,0.0,4428964.0,5009106.0
Trinidad and Tobago,TTO,2004,2006,0.0464512780308723,0.0412605591118335,-0.0051907189190388,1345386.0,1358706.0
Japan,JPN,2004,2006,5.022812366485596,5.010627746582031,-0.012184619903564453,127815769.0,127997247.0
China,CHN,2004,2006,5.289434909820557,5.266756057739258,-0.022678852081298828,1302100316.0,1318054030.0
Israel,ISR,2004,2006,0.093979425728321,0.0677360445261001,-0.026243381202220903,6615084.0,6844029.0
Algeria,DZA,2004,2006,0.1944950670003891,0.1534400582313537,-0.041055008769035395,32628286.0,33623505.0
Singapore,SGP,2004,2006,0.2915109395980835,0.2472500056028366,-0.04426093399524689,4172767.0,4407064.0
South Korea,KOR,2004,2006,0.4988533854484558,0.420154333114624,-0.07869905233383179,47697076.0,48006518.0
Spain,ESP,2004,2006,8.0197114944458,7.933479309082031,-0.08623218536376953,43234562.0,44695446.0
Pakistan,PAK,2004,2006,12.114919662475586,11.99549961090088,-0.11942005157470525,171285999.0,179682690.0
Bangladesh,BGD,2004,2006,1.2325705289840698,1.0508331060409546,-0.18173742294311523,142902857.0,146405983.0
Indonesia,IDN,2004,2006,3.415480613708496,3.2336275577545166,-0.1818530559539795,227926649.0,233951650.0
Uzbekistan,UZB,2004,2006,3.1722209453582764,2.9861390590667725,-0.1860818862915039,26029350.0,26699046.0
Iraq,IRQ,2004,2006,4.794266223907471,4.466319561004639,-0.32794666290283203,27577876.0,28616518.0
Russia,RUS,2004,2006,6.387213706970215,5.961686134338379,-0.42552757263183594,145180091.0,144102948.0
Egypt,EGY,2004,2006,5.316898822784424,4.875578880310059,-0.44131994247436523,79477441.0,82700404.0
Italy,ITA,2004,2006,6.893043041229248,6.427093982696533,-0.46594905853271484,58176736.0,58754434.0
Kazakhstan,KAZ,2004,2006,4.462796211242676,3.831741333007813,-0.6310548782348628,15850164.0,16103718.0
Azerbaijan,AZE,2004,2006,4.866299629211426,4.113798141479492,-0.7525014877319336,8489874.0,8711380.0
Colombia,COL,2004,2006,31.689388275146484,30.936023712158203,-0.7533645629882812,41543177.0,42691081.0
Denmark,DNK,2004,2006,11.240493774414062,10.242424964904783,-0.9980688095092791,5404594.0,5437425.0
Morocco,MAR,2004,2006,3.2725636959075928,1.895309567451477,-1.3772541284561157,29953021.0,30771179.0
Switzerland,CHE,2004,2006,27.04122734069824,25.216665267944336,-1.8245620727539027,7384196.0,7478514.0
Finland,FIN,2004,2006,18.99897003173828,17.11725616455078,-1.8817138671875,5228147.0,5266248.0
Slovenia,SVN,2004,2006,13.640270233154297,11.735153198242188,-1.9051170349121094,1993548.0,2003116.0
Turkey,TUR,2004,2006,12.999957084655762,10.873854637145996,-2.1261024475097656,68592621.0,70045351.0
Latvia,LVA,2004,2006,19.120990753173828,16.884050369262695,-2.236940383911133,2264179.0,2219039.0
Croatia,HRV,2004,2006,18.93794822692871,16.644176483154297,-2.293771743774414,4310050.0,4315802.0
Ecuador,ECU,2004,2006,17.818208694458008,15.43483066558838,-2.383378028869627,13608700.0,14086138.0
New Zealand,NZL,2004,2006,36.99028015136719,34.047080993652344,-2.9431991577148438,4083912.0,4181943.0
Sweden,SWE,2004,2007,29.33614730834961,34.159507751464844,4.823360443115234,8993805.0,9148280.0
Norway,NOR,2004,2007,63.412933349609375,67.79772186279297,4.384788513183594,4591739.0,4709017.0
Portugal,PRT,2004,2007,11.474528312683104,15.435332298278809,3.960803985595705,10481386.0,10546822.0
Germany,DEU,2004,2007,4.315670967102051,7.369626045227051,3.053955078125,82092706.0,81298546.0
Austria,AUT,2004,2007,26.11917304992676,29.09408187866211,2.974908828735348,8173496.0,8296948.0
Vietnam,VNM,2004,2007,14.007817268371582,16.349266052246094,2.3414487838745117,80338977.0,83633374.0
Brazil,BRA,2004,2007,40.444068908691406,42.28472900390625,1.8406600952148438,182675144.0,188552311.0
Ireland,IRL,2004,2007,2.122525930404663,3.9341013431549072,1.8115754127502441,4066066.0,4393518.0
Slovakia,SVK,2004,2007,5.248497486114502,6.843667507171631,1.595170021057129,5376038.0,5376993.0
Switzerland,CHE,2004,2007,27.04122734069824,28.119028091430664,1.0778007507324254,7384196.0,7545386.0
Lithuania,LTU,2004,2007,1.1437073945999146,2.2205681800842285,1.076860785484314,3376703.0,3231378.0
Hungary,HUN,2004,2007,0.9845927953720092,2.04237699508667,1.0577841997146606,10085788.0,10034084.0
Netherlands,NLD,2004,2007,1.452175855636597,2.340998649597168,0.8888227939605711,16425562.0,16531360.0
Spain,ESP,2004,2007,8.0197114944458,8.869269371032715,0.8495578765869141,43234562.0,45516501.0
Canada,CAN,2004,2007,25.70028686523437,26.52999687194824,0.8297100067138672,32132680.0,33092171.0
Ecuador,ECU,2004,2007,17.818208694458008,18.627731323242188,0.8095226287841797,13608700.0,14328783.0
Belgium,BEL,2004,2007,0.5889845490455627,1.3781304359436035,0.7891458868980408,10421298.0,10625488.0
United Kingdom,GBR,2004,2007,1.5487816333770752,2.337247848510742,0.788466215133667,60169964.0,61535859.0
Denmark,DNK,2004,2007,11.240493774414062,11.95317840576172,0.712684631347658,5404594.0,5461604.0
France,FRA,2004,2007,5.683584690093994,6.355920314788818,0.6723356246948242,61175244.0,62432438.0
Poland,POL,2004,2007,0.849453330039978,1.514532446861267,0.6650791168212891,38167568.0,38020420.0
Thailand,THA,2004,2007,2.204270839691162,2.831724166870117,0.6274533271789551,65452049.0,67102388.0
Sri Lanka,LKA,2004,2007,15.216132164001465,15.796607971191406,0.5804758071899414,20087608.0,20492546.0
South Africa,ZAF,2004,2007,0.3265353143215179,0.7227087020874023,0.39617338776588445,48991420.0,50528575.0
India,IND,2004,2007,6.886624336242676,7.276436805725098,0.3898124694824219,1135991509.0,1190676028.0
Iran,IRN,2004,2007,1.7740964889526367,2.1385772228240967,0.36448073387145996,70256316.0,74602648.0
Czechia,CZE,2004,2007,1.5377342700958252,1.8866404294967647,0.3489061594009395,10261453.0,10337539.0
Taiwan,TWN,2004,2007,1.2219690084457395,1.5311206579208374,0.3091516494750979,22745432.0,23006921.0
Estonia,EST,2004,2007,0.277968555688858,0.5681164264678955,0.29014787077903753,1362682.0,1340709.0
United States,USA,2004,2007,3.944401502609253,4.222331523895264,0.27793002128601074,292786248.0,301844223.0
China,CHN,2004,2007,5.289434909820557,5.406529426574707,0.11709451675415039,1302100316.0,1325813576.0
Philippines,PHL,2004,2007,17.23798942565918,17.341222763061523,0.10323333740234375,86394510.0,91075180.0
Cyprus,CYP,2004,2007,0.0065519888885319,0.0577137507498264,0.051161761861294494,1017875.0,1072727.0
Chile,CHL,2004,2007,18.553964614868164,18.57225608825684,0.018291473388675428,16187324.0,16671571.0
Belarus,BLR,2004,2007,0.0323366187512874,0.047331303358078,0.014994684606790605,9735089.0,9563135.0
Hong Kong,HKG,2004,2007,0.0,0.0007567183347418,0.0007567183347418,6888164.0,6971344.0
Turkmenistan,TKM,2004,2007,0.0045672850683331,0.0050543895922601,0.00048710452392699936,4958091.0,5244047.0
Kuwait,KWT,2004,2007,0.0,0.0,0.0,2157329.0,2507890.0
Oman,OMN,2004,2007,0.0,0.0,0.0,2404822.0,2570175.0
Saudi Arabia,SAU,2004,2007,0.0,0.0,0.0,19669486.0,22368313.0
United Arab Emirates,ARE,2004,2007,0.0,0.0,0.0,4428964.0,5624640.0
Trinidad and Tobago,TTO,2004,2007,0.0464512780308723,0.0307676661759614,-0.015683611854910903,1345386.0,1365381.0
South Korea,KOR,2004,2007,0.4988533854484558,0.4769841730594635,-0.02186921238899231,47697076.0,48178122.0
Israel,ISR,2004,2007,0.093979425728321,0.0599194131791591,-0.034060012549161904,6615084.0,6962456.0
Indonesia,IDN,2004,2007,3.415480613708496,3.3739655017852783,-0.04151511192321777,227926649.0,237062338.0
Australia,AUS,2004,2007,3.829066753387451,3.786470651626587,-0.04259610176086426,20046679.0,20954545.0
Algeria,DZA,2004,2007,0.1944950670003891,0.1504157036542892,-0.04407936334609991,32628286.0,34189420.0
Singapore,SGP,2004,2007,0.2915109395980835,0.2378780543804168,-0.05363288521766671,4172767.0,4596516.0
Uzbekistan,UZB,2004,2007,3.1722209453582764,3.086249828338623,-0.08597111701965332,26029350.0,27076013.0
Malaysia,MYS,2004,2007,2.189842700958252,2.0632104873657227,-0.1266322135925293,25256773.0,26998383.0
Mexico,MEX,2004,2007,4.989391803741455,4.845501899719238,-0.1438899040222168,104394131.0,108774356.0
Bangladesh,BGD,2004,2007,1.2325705289840698,1.0368376970291138,-0.19573283195495605,142902857.0,147989282.0
Romania,ROU,2004,2007,9.81419849395752,9.61209487915039,-0.2021036148071289,21403215.0,20870714.0
Colombia,COL,2004,2007,31.689388275146484,31.46001434326172,-0.22937393188476562,41543177.0,43235374.0
Egypt,EGY,2004,2007,5.316898822784424,5.060550689697266,-0.2563481330871582,79477441.0,84276224.0
Pakistan,PAK,2004,2007,12.114919662475586,11.839750289916992,-0.27516937255859375,171285999.0,184493231.0
Ukraine,UKR,2004,2007,2.0227644443511963,1.736243486404419,-0.28652095794677734,47979502.0,47062802.0
Russia,RUS,2004,2007,6.387213706970215,6.025333881378174,-0.361879825592041,145180091.0,143859767.0
Peru,PER,2004,2007,31.151721954345703,30.645456314086918,-0.5062656402587855,27852190.0,28530704.0
Japan,JPN,2004,2007,5.022812366485596,4.498927593231201,-0.5238847732543945,127815769.0,128087683.0
Bulgaria,BGR,2004,2007,3.931184768676758,3.306769847869873,-0.6244149208068848,7749430.0,7586896.0
Venezuela,VEN,2004,2007,23.592544555664062,22.962900161743164,-0.6296443939208984,26340843.0,27649369.0
Finland,FIN,2004,2007,18.99897003173828,18.35138320922852,-0.6475868225097621,5228147.0,5288715.0
Azerbaijan,AZE,2004,2007,4.866299629211426,4.172743797302246,-0.6935558319091797,8489874.0,8828313.0
Italy,ITA,2004,2007,6.893043041229248,6.172990322113037,-0.7200527191162109,58176736.0,59108723.0
Iraq,IRQ,2004,2007,4.794266223907471,4.029431343078613,-0.7648348808288574,27577876.0,28391606.0
Kazakhstan,KAZ,2004,2007,4.462796211242676,3.612957000732422,-0.8498392105102539,15850164.0,16257212.0
Greece,GRC,2004,2007,4.05026912689209,3.170609951019287,-0.8796591758728027,10947369.0,11045737.0
Morocco,MAR,2004,2007,3.2725636959075928,1.9266161918640137,-1.345947504043579,29953021.0,31186468.0
Argentina,ARG,2004,2007,11.464811325073242,10.023991584777832,-1.4408197402954102,38815915.0,40016767.0
New Zealand,NZL,2004,2007,36.99028015136719,34.70124053955078,-2.2890396118164062,4083912.0,4223270.0
Latvia,LVA,2004,2007,19.120990753173828,16.49704360961914,-2.6239471435546875,2264179.0,2200774.0
Slovenia,SVN,2004,2007,13.640270233154297,10.853185653686523,-2.7870845794677734,1993548.0,2014159.0
North Macedonia,MKD,2004,2007,12.82219123840332,8.212494850158691,-4.609696388244629,2086581.0,2081972.0
Turkey,TUR,2004,2007,12.999957084655762,8.3259916305542,-4.6739654541015625,68592621.0,70750593.0
Croatia,HRV,2004,2007,18.93794822692871,11.74539566040039,-7.19255256652832,4310050.0,4315959.0
Sweden,SWE,2004,2008,29.33614730834961,36.04814910888672,6.712001800537109,8993805.0,9219903.0
Norway,NOR,2004,2008,63.412933349609375,69.31732940673828,5.904396057128906,4591739.0,4768097.0
Ecuador,ECU,2004,2008,17.818208694458008,21.54895401000977,3.7307453155517614,13608700.0,14575201.0
Austria,AUT,2004,2008,26.11917304992676,29.57700729370117,3.457834243774407,8173496.0,8323250.0
Germany,DEU,2004,2008,4.315670967102051,7.522728443145752,3.207057476043701,82092706.0,81110780.0
Ireland,IRL,2004,2008,2.122525930404663,5.202509880065918,3.079983949661255,4066066.0,4485992.0
Portugal,PRT,2004,2008,11.474528312683104,14.55341911315918,3.078890800476076,10481386.0,10564086.0
Finland,FIN,2004,2008,18.99897003173828,21.79477310180664,2.7958030700683594,5228147.0,5313379.0
